contrast,metric,seed,basin,delta
GTM_minus_GM,NSE,11,03049000,0.014582626808002486
GTM_minus_GM,NSE,11,02111500,0.012012436210013355
GTM_minus_GM,NSE,11,03450000,0.028793318203644613
GTM_minus_GM,NSE,11,04122200,0.07652379948808274
GTM_minus_GM,NSE,11,02053800,0.0886603213609165
GTM_minus_GM,NSE,11,04196800,-0.015556487061295865
GTM_minus_GM,NSE,11,02017500,0.004063954312222506
GTM_minus_GM,NSE,11,03165000,-0.030544810527363464
GTM_minus_GM,NSE,11,01543000,-0.0009221091854909602
GTM_minus_GM,NSE,11,01491000,-0.004892048627824885
GTM_minus_GM,NSE,11,02051500,0.005264371657523026
GTM_minus_GM,NSE,11,02070000,-0.02039332360159707
GTM_minus_GM,NSE,11,01415000,-0.05516857499778971
GTM_minus_GM,NSE,11,03011800,-0.046238374893639245
GTM_minus_GM,NSE,11,02014000,0.05226923968715835
GTM_minus_GM,NSE,11,02028500,-0.05628967621432135
GTM_minus_GM,NSE,11,02056900,0.0040999302515429825
GTM_minus_GM,NSE,11,01516500,-0.11014647074986039
GTM_minus_GM,NSE,11,03213700,-0.0032953076434378836
GTM_minus_GM,NSE,11,01547700,-0.04749742134291779
GTM_minus_GM,NSE,11,01485500,0.011487268530191108
GTM_minus_GM,NSE,11,01632900,0.005045010180916298
GTM_minus_GM,NSE,11,02027000,-0.0013079827261949228
GTM_minus_GM,NSE,11,01078000,0.0023493168365833483
GTM_minus_GM,NSE,11,03049800,0.024649752816070847
GTM_minus_GM,NSE,11,01606500,0.0074677892920758104
GTM_minus_GM,NSE,11,02065500,-0.02700589880288906
GTM_minus_GM,NSE,11,03164000,0.08728640301584534
GTM_minus_GM,NSE,11,02137727,0.058071562054370585
GTM_minus_GM,NSE,11,03498500,-0.01792871660221962
GTM_minus_GM,NSE,11,02069700,-0.015628818700653246
GTM_minus_GM,NSE,11,03463300,0.0036933634106883773
GTM_minus_GM,NSE,11,03173000,0.04780171883076689
GTM_minus_GM,NSE,11,01532000,-0.05789316479439588
GTM_minus_GM,NSE,11,03186500,-0.016190641601619093
GTM_minus_GM,NSE,11,03488000,0.07070714748858808
GTM_minus_GM,NSE,11,01557500,-0.08706373121078292
GTM_minus_GM,NSE,11,01658500,-0.016406766358451064
GTM_minus_GM,NSE,11,01596500,0.003819647489329059
GTM_minus_GM,NSE,11,01644000,-0.03613580748885703
GTM_minus_GM,NSE,11,04213000,0.0027683359264485397
GTM_minus_GM,NSE,11,01487000,-0.0380568776636947
GTM_minus_GM,NSE,11,01669000,-0.06861091598441182
GTM_minus_GM,NSE,11,01142500,0.06454793119269842
GTM_minus_GM,NSE,11,04105700,0.2089535219794587
GTM_minus_GM,NSE,11,01413500,-0.052907082850813136
GTM_minus_GM,NSE,11,01613050,0.026684610952171006
GTM_minus_GM,NSE,11,03076600,0.04265618463553844
GTM_minus_GM,NSE,11,01423000,-0.0767193648492327
GTM_minus_GM,NSE,11,01411300,0.40227951026754116
GTM_minus_GM,NSE,11,01139800,0.13435060011075228
GTM_minus_GM,NSE,11,01605500,0.02693463600493118
GTM_minus_GM,NSE,11,03066000,0.004750351119872542
GTM_minus_GM,NSE,11,03069500,0.00215688763378008
GTM_minus_GM,NSE,11,03473000,0.05430050290941568
GTM_minus_GM,NSE,11,02081500,-0.012055925736835005
GTM_minus_GM,NSE,11,01634500,0.01935241941598631
GTM_minus_GM,NSE,11,01439500,-0.04384665339159577
GTM_minus_GM,NSE,11,03070500,0.004040215537208569
GTM_minus_GM,NSE,11,02143040,0.007576717295863844
GTM_minus_GM,NSE,11,01055000,0.03974239335916052
GTM_minus_GM,NSE,11,02112360,0.09361657851233307
GTM_minus_GM,NSE,11,01669520,-0.008742699715538649
GTM_minus_GM,NSE,11,03180500,-0.011643516289386757
GTM_minus_GM,NSE,11,01638480,-0.01058334817714135
GTM_minus_GM,NSE,11,02053200,0.06125033348682496
GTM_minus_GM,NSE,11,01169000,0.0015231326306193171
GTM_minus_GM,NSE,11,01350140,-0.061076966228783336
GTM_minus_GM,NSE,11,01591400,-0.03183185066885563
GTM_minus_GM,NSE,11,01586610,-0.03854127601333035
GTM_minus_GM,NSE,11,01434025,-0.021615508927918192
GTM_minus_GM,NSE,11,03439000,0.004327830009995592
GTM_minus_GM,NSE,11,02178400,0.012712469228176593
GTM_minus_GM,NSE,11,01664000,0.02514102416712749
GTM_minus_GM,NSE,11,03015500,-0.0160481026944036
GTM_minus_GM,NSE,11,04296000,0.054835536898346304
GTM_minus_GM,NSE,11,02112120,0.0908828243407207
GTM_minus_GM,NSE,11,02082950,-0.02224097745366982
GTM_minus_GM,NSE,11,01639500,-0.02169774619282616
GTM_minus_GM,NSE,11,01047000,0.0362491420089448
GTM_minus_GM,NSE,11,02074500,0.011449686591787689
GTM_minus_GM,NSE,11,01054200,0.056181706807485465
GTM_minus_GM,NSE,11,02177000,0.06128006334296632
GTM_minus_GM,NSE,11,03500240,0.04990988568028065
GTM_minus_GM,NSE,11,04233000,-0.06701589117140216
GTM_minus_GM,NSE,11,03237280,-0.0023448165254514874
GTM_minus_GM,NSE,11,01548500,0.00785372423326769
GTM_minus_GM,NSE,11,02125000,0.026603016387403033
GTM_minus_GM,NSE,11,03479000,0.08219812258011205
GTM_minus_GM,NSE,11,02118500,0.009138667735269057
GTM_minus_GM,NSE,11,01139000,0.029938709920395268
GTM_minus_GM,NSE,11,01187300,-0.014066682217104609
GTM_minus_GM,NSE,11,03504000,0.01944191259053696
GTM_minus_GM,NSE,11,02011400,0.018471130489481458
GTM_minus_GM,NSE,11,01568000,-0.01892279221322435
GTM_minus_GM,NSE,11,01543500,-0.018525756238637836
GTM_minus_GM,NSE,11,01031500,0.03307487593375735
GTM_minus_GM,NSE,11,01567500,-0.05389954872203084
GTM_minus_GM,NSE,11,02027500,0.006383513081576697
GTM_minus_GM,NSE,11,03010655,-0.037179415594834175
GTM_minus_GM,NSE,11,04216418,-0.0068180277001052
GTM_minus_GM,NSE,11,02152100,0.014657489228997678
GTM_minus_GM,NSE,11,01510000,-0.05027198607981298
GTM_minus_GM,NSE,11,03026500,-0.028321827256830523
GTM_minus_GM,NSE,11,02128000,0.0395227018336165
GTM_minus_GM,NSE,11,04256000,-0.014291207915245407
GTM_minus_GM,NSE,11,01620500,-0.0015302935140276697
GTM_minus_GM,NSE,11,03455500,-0.03213158173925623
GTM_minus_GM,NSE,11,01451800,-0.008987993215191503
GTM_minus_GM,NSE,11,04185000,0.023647705901240434
GTM_minus_GM,NSE,11,02111180,0.08375307502372265
GTM_minus_GM,NSE,11,01594950,0.019129101946706917
GTM_minus_GM,NSE,11,01580000,-0.045835491440115006
GTM_minus_GM,NSE,11,03050000,-0.007315737803683442
GTM_minus_GM,NSE,11,01632000,0.03400660963505209
GTM_minus_GM,NSE,11,04221000,-0.026444019960154108
GTM_minus_GM,NSE,11,03021350,0.014300676568930193
GTM_minus_GM,NSE,11,01583500,-0.025431671718527893
GTM_minus_GM,NSE,11,02059500,-0.007300756974758071
GTM_minus_GM,NSE,11,01666500,-0.00515148604478366
GTM_minus_GM,NSE,11,03187500,-0.017615515624189837
GTM_minus_GM,NSE,11,01181000,0.00020851489179474214
GTM_minus_GM,NSE,11,01440400,-0.009767382962629023
GTM_minus_GM,NSE,11,01435000,-0.0363422645674909
GTM_minus_GM,NSE,11,01144000,0.03944100485783131
GTM_minus_GM,NSE,11,02011460,0.016476069784841396
GTM_minus_GM,NSE,11,02143000,0.04339752601750535
GTM_minus_GM,NSE,11,03140000,-0.019319444096380534
GTM_minus_GM,NSE,11,01440000,-0.050294635871134474
GTM_minus_GM,NSE,11,01550000,-0.04305824115386414
GTM_minus_GM,NSE,11,02077200,0.022323418563361064
GTM_minus_GM,NSE,11,03237500,-0.02281920551792538
GTM_minus_GM,NSE,11,02018000,0.011503460212952898
GTM_minus_GM,NSE,11,02013000,-0.005930222099258975
GTM_minus_GM,NSE,11,03161000,0.06422496805834521
GTM_minus_GM,NSE,11,04197170,-0.004796613535820948
GTM_minus_GM,NSE,11,03471500,0.08026863845171384
GTM_minus_GM,NSE,11,01137500,0.02657535598725136
GTM_minus_GM,NSE,11,01052500,-0.010544354280211055
GTM_minus_GM,NSE,11,02051000,-0.015166748673699382
GTM_minus_GM,NSE,11,01057000,0.010488347796662523
GTM_minus_GM,NSE,11,03144000,-0.014575483345420803
GTM_minus_GM,NSE,11,03078000,0.03460628782679909
GTM_minus_GM,NSE,11,03170000,0.02779543115296157
GTM_minus_GM,NSE,11,02038850,-0.0008930999654492844
GTM_minus_GM,NSE,11,03241500,-0.010246015241480944
GTM_minus_GM,NSE,11,02064000,0.035530327936884154
GTM_minus_GM,NSE,11,02096846,0.017059854483877812
GTM_minus_GM,NSE,11,02055100,0.009954555676858656
GTM_minus_GM,NSE,11,04213075,0.0493068099659546
GTM_minus_GM,NSE,11,01333000,-0.019988217493703164
GTM_minus_GM,NSE,11,01552500,-0.01694235008376288
GTM_minus_GM,NSE,11,04115265,0.008955099297684455
GTM_minus_GM,NSE,11,03500000,0.07751358963711708
GTM_minus_GM,NSE,11,01544500,-0.041899922489424424
GTM_minus_GM,NSE,11,02149000,0.06914122418258783
GTM_minus_GM,NSE,11,01552000,-0.03656466729065566
GTM_minus_GM,NSE,11,03159540,0.020232633304771097
GTM_minus_GM,NSE,11,01414500,-0.05837952903954913
GTM_minus_GM,NSE,11,01542810,-0.028640408217621927
GTM_minus_GM,NSE,11,01667500,0.015699679221124585
GTM_minus_GM,NSE,13,03456500,0.008833472782651453
GTM_minus_GM,NSE,13,03182500,-0.024011019939747857
GTM_minus_GM,NSE,13,01539000,-0.028741123238687494
GTM_minus_GM,NSE,13,01350000,-0.026910921099554064
GTM_minus_GM,NSE,13,03238500,-0.02597778409413931
GTM_minus_GM,NSE,13,01030500,-0.008705232557089215
GTM_minus_GM,NSE,13,01365000,-0.02199619201002867
GTM_minus_GM,NSE,13,03460000,-0.019344791979097553
GTM_minus_GM,NSE,13,02046000,-0.0036538489690887133
GTM_minus_GM,NSE,13,03028000,-0.02968010771141527
GTM_minus_GM,NSE,13,01350080,-0.04303217948050375
GTM_minus_GM,NSE,13,01484100,0.030914632288337573
GTM_minus_GM,NSE,13,02015700,-0.008283956448348673
GTM_minus_GM,NSE,13,04224775,-0.006312404848562436
GTM_minus_GM,NSE,13,01466500,-0.280472409625351
GTM_minus_GM,NSE,13,02016000,-0.016583353292139114
GTM_minus_GM,NSE,13,01134500,-0.019696587841005808
GTM_minus_GM,NSE,13,01518862,-0.003574279222049226
GTM_minus_GM,NSE,13,01545600,0.014137371451656167
GTM_minus_GM,NSE,13,04197100,-0.0025472677231206386
GTM_minus_GM,NSE,13,01549500,0.006111254587919501
GTM_minus_GM,NSE,13,02140991,-0.015796089772646904
GTM_minus_GM,NSE,13,03049000,-0.007493024887639255
GTM_minus_GM,NSE,13,02111500,-0.08592481845282662
GTM_minus_GM,NSE,13,03450000,0.05881772215852732
GTM_minus_GM,NSE,13,04122200,-0.03540122992911254
GTM_minus_GM,NSE,13,02053800,-0.004344210422555728
GTM_minus_GM,NSE,13,04196800,-0.008955882442093999
GTM_minus_GM,NSE,13,02017500,-0.05884519502766705
GTM_minus_GM,NSE,13,03165000,-0.04702597151269006
GTM_minus_GM,NSE,13,01543000,-0.035937386955315676
GTM_minus_GM,NSE,13,01491000,-0.0096088855166504
GTM_minus_GM,NSE,13,02051500,-0.014575378070353251
GTM_minus_GM,NSE,13,02070000,-0.043719108435494314
GTM_minus_GM,NSE,13,01415000,-0.005953611208791343
GTM_minus_GM,NSE,13,03011800,-0.03789058589256877
GTM_minus_GM,NSE,13,02014000,-0.0342700763497259
GTM_minus_GM,NSE,13,02028500,-0.021311385099225588
GTM_minus_GM,NSE,13,02056900,-0.0593978446136032
GTM_minus_GM,NSE,13,01516500,0.012820963164598354
GTM_minus_GM,NSE,13,03213700,0.03536034569422919
GTM_minus_GM,NSE,13,01547700,-0.04762929176629582
GTM_minus_GM,NSE,13,01485500,-0.007684583695138469
GTM_minus_GM,NSE,13,01632900,-0.1335201094379761
GTM_minus_GM,NSE,13,02027000,0.0016641622502620024
GTM_minus_GM,NSE,13,01078000,-0.012183969069169631
GTM_minus_GM,NSE,13,03049800,-0.03344797454878157
GTM_minus_GM,NSE,13,01606500,-0.036773850046637135
GTM_minus_GM,NSE,13,02065500,-0.0630932574883033
GTM_minus_GM,NSE,13,03164000,-0.011415240939988691
GTM_minus_GM,NSE,13,02137727,-0.0468603258876199
GTM_minus_GM,NSE,13,03498500,-0.027449730221839053
GTM_minus_GM,NSE,13,02069700,-0.10187783832118469
GTM_minus_GM,NSE,13,03463300,-0.006859842252153081
GTM_minus_GM,NSE,13,03173000,-0.07491162187212008
GTM_minus_GM,NSE,13,01532000,0.0035198574959640627
GTM_minus_GM,NSE,13,03186500,-0.02248120218844729
GTM_minus_GM,NSE,13,03488000,-0.006640919283057212
GTM_minus_GM,NSE,13,01557500,-0.05213640224061611
GTM_minus_GM,NSE,13,01658500,-0.022235873380338167
GTM_minus_GM,NSE,13,01596500,-0.017474980631487558
GTM_minus_GM,NSE,13,01644000,-0.05994463775758563
GTM_minus_GM,NSE,13,04213000,-0.002464398448288496
GTM_minus_GM,NSE,13,01487000,-0.024186559097944316
GTM_minus_GM,NSE,13,01669000,0.023921355764009444
GTM_minus_GM,NSE,13,01142500,0.018195484599063727
GTM_minus_GM,NSE,13,04105700,0.15985227342107233
GTM_minus_GM,NSE,13,01413500,-0.028935487251822156
GTM_minus_GM,NSE,13,01613050,0.005690081683450088
GTM_minus_GM,NSE,13,03076600,-0.0029495324915107535
GTM_minus_GM,NSE,13,01423000,-0.012045078214723781
GTM_minus_GM,NSE,13,01411300,-0.1127653614729438
GTM_minus_GM,NSE,13,01139800,0.0822527851877346
GTM_minus_GM,NSE,13,01605500,-0.031166397048136618
GTM_minus_GM,NSE,13,03066000,-0.016100503926753884
GTM_minus_GM,NSE,13,03069500,-0.025224554406604427
GTM_minus_GM,NSE,13,03473000,-0.016076476823994268
GTM_minus_GM,NSE,13,02081500,-0.01791296562706146
GTM_minus_GM,NSE,13,01634500,-0.011807958932256835
GTM_minus_GM,NSE,13,01439500,0.0065132360531335864
GTM_minus_GM,NSE,13,03070500,-0.0024107389001987167
GTM_minus_GM,NSE,13,02143040,-0.02995885236054896
GTM_minus_GM,NSE,13,01055000,0.011713357470623298
GTM_minus_GM,NSE,13,02112360,-0.07723705429795169
GTM_minus_GM,NSE,13,01669520,0.005539233489191497
GTM_minus_GM,NSE,13,03180500,-0.015632999854960472
GTM_minus_GM,NSE,13,01638480,-0.005720742282106284
GTM_minus_GM,NSE,13,02053200,0.0008964710777301654
GTM_minus_GM,NSE,13,01169000,-0.023960519996772955
GTM_minus_GM,NSE,13,01350140,-0.012836571877906988
GTM_minus_GM,NSE,13,01591400,-0.03744125626298567
GTM_minus_GM,NSE,13,01586610,-0.015578779888697158
GTM_minus_GM,NSE,13,01434025,-0.03021811576526645
GTM_minus_GM,NSE,13,03439000,-0.015818898851040375
GTM_minus_GM,NSE,13,02178400,-0.016026789155756616
GTM_minus_GM,NSE,13,01664000,-0.029574515890485653
GTM_minus_GM,NSE,13,03015500,-0.017269633246872695
GTM_minus_GM,NSE,13,04296000,-0.005288915499712221
GTM_minus_GM,NSE,13,02112120,-0.09174287436077133
GTM_minus_GM,NSE,13,02082950,0.09919578679790053
GTM_minus_GM,NSE,13,01639500,-0.01205990746936103
GTM_minus_GM,NSE,13,01047000,-0.004300683765751101
GTM_minus_GM,NSE,13,02074500,0.003374516790816018
GTM_minus_GM,NSE,13,01054200,0.011997504949398996
GTM_minus_GM,NSE,13,02177000,-0.04279077418890076
GTM_minus_GM,NSE,13,03500240,-0.031138404321592428
GTM_minus_GM,NSE,13,04233000,-0.023099966136021166
GTM_minus_GM,NSE,13,03237280,-0.01737880472437814
GTM_minus_GM,NSE,13,01548500,-0.013348006560324754
GTM_minus_GM,NSE,13,02125000,-0.022307145022970043
GTM_minus_GM,NSE,13,03479000,0.01158161188829998
GTM_minus_GM,NSE,13,02118500,0.001013333060882582
GTM_minus_GM,NSE,13,01139000,0.009247531338624215
GTM_minus_GM,NSE,13,01187300,-0.030012686351602702
GTM_minus_GM,NSE,13,03504000,-0.019116066441673185
GTM_minus_GM,NSE,13,02011400,-0.01869276392792596
GTM_minus_GM,NSE,13,01568000,-0.03805004920028132
GTM_minus_GM,NSE,13,01543500,-0.031543489390603474
GTM_minus_GM,NSE,13,01031500,-0.0049264548559617705
GTM_minus_GM,NSE,13,01567500,-0.029779141174172796
GTM_minus_GM,NSE,13,02027500,0.0160707369349794
GTM_minus_GM,NSE,13,03010655,-0.023279114077055296
GTM_minus_GM,NSE,13,04216418,-0.027863609208179096
GTM_minus_GM,NSE,13,02152100,-0.034680869656840696
GTM_minus_GM,NSE,13,01510000,-0.02014705993516608
GTM_minus_GM,NSE,13,03026500,-0.02634188621437028
GTM_minus_GM,NSE,13,02128000,0.014758237324690726
GTM_minus_GM,NSE,13,04256000,-0.007837002995108588
GTM_minus_GM,NSE,13,01620500,-0.02460103083218612
GTM_minus_GM,NSE,13,03455500,-0.01440562276821078
GTM_minus_GM,NSE,13,01451800,-0.00792580592551273
GTM_minus_GM,NSE,13,04185000,0.11176640152902428
GTM_minus_GM,NSE,13,02111180,-0.06052686935788287
GTM_minus_GM,NSE,13,01594950,0.008308630551922547
GTM_minus_GM,NSE,13,01580000,-0.0364221134570164
GTM_minus_GM,NSE,13,03050000,-0.006179479061224402
GTM_minus_GM,NSE,13,01632000,-0.030727746963346014
GTM_minus_GM,NSE,13,04221000,-0.0012564440807153465
GTM_minus_GM,NSE,13,03021350,-0.01563964187514033
GTM_minus_GM,NSE,13,01583500,-0.073023886016926
GTM_minus_GM,NSE,13,02059500,-0.08067148554246584
GTM_minus_GM,NSE,13,01666500,0.002698953580817065
GTM_minus_GM,NSE,13,03187500,-0.02461401622108872
GTM_minus_GM,NSE,13,01181000,-0.023720976866059895
GTM_minus_GM,NSE,13,01440400,-0.0005379654960067093
GTM_minus_GM,NSE,13,01435000,-0.018999660268844254
GTM_minus_GM,NSE,13,01144000,0.01666785086524436
GTM_minus_GM,NSE,13,02011460,-0.03518527575982988
GTM_minus_GM,NSE,13,02143000,-0.02510825291911223
GTM_minus_GM,NSE,13,03140000,-0.00016049034014786745
GTM_minus_GM,NSE,13,01440000,-0.0016349252084328914
GTM_minus_GM,NSE,13,01550000,0.03703519533318811
GTM_minus_GM,NSE,13,02077200,0.01468159674594327
GTM_minus_GM,NSE,13,03237500,-0.018369956987249192
GTM_minus_GM,NSE,13,02018000,-0.040623188115090136
GTM_minus_GM,NSE,13,02013000,-0.03355769267670239
GTM_minus_GM,NSE,13,03161000,-0.02213137266139542
GTM_minus_GM,NSE,13,04197170,-0.023468779059612754
GTM_minus_GM,NSE,13,03471500,-0.12284111008902909
GTM_minus_GM,NSE,13,01137500,0.013428569130017776
GTM_minus_GM,NSE,13,01052500,0.017003903563522882
GTM_minus_GM,NSE,13,02051000,-0.007420013698721251
GTM_minus_GM,NSE,13,01057000,-0.01116848609551424
GTM_minus_GM,NSE,13,03144000,-0.009432177389138263
GTM_minus_GM,NSE,13,03078000,0.00908111898634667
GTM_minus_GM,NSE,13,03170000,0.0029531201057009238
GTM_minus_GM,NSE,13,02038850,-0.029697497785796778
GTM_minus_GM,NSE,13,03241500,-0.03336974989474806
GTM_minus_GM,NSE,13,02064000,-0.04599188931044851
GTM_minus_GM,NSE,13,02096846,-0.03734250692537422
GTM_minus_GM,NSE,13,02055100,-0.03759765489123312
GTM_minus_GM,NSE,13,04213075,-0.06588042900255875
GTM_minus_GM,NSE,13,01333000,0.011490652465878659
GTM_minus_GM,NSE,13,01552500,-0.009831595651899172
GTM_minus_GM,NSE,13,04115265,-0.0028133959647540507
GTM_minus_GM,NSE,13,03500000,-0.03730281316217221
GTM_minus_GM,NSE,13,01544500,-0.005429829991860258
GTM_minus_GM,NSE,13,02149000,-0.07267772598099997
GTM_minus_GM,NSE,13,01552000,-0.014710486879032536
GTM_minus_GM,NSE,13,03159540,-0.003900835679186865
GTM_minus_GM,NSE,13,01414500,-0.010342653690663672
GTM_minus_GM,NSE,13,01542810,-0.025187312843123477
GTM_minus_GM,NSE,13,01667500,-0.006419978526928105
GTM_minus_GM,KGE,17,03456500,-0.14751670188137278
GTM_minus_GM,KGE,17,03182500,0.27856199435453133
GTM_minus_GM,KGE,17,01539000,0.026265992330019472
GTM_minus_GM,KGE,17,01350000,0.015180334652999394
GTM_minus_GM,KGE,17,03238500,-0.40369457519133123
GTM_minus_GM,KGE,17,01030500,-0.049424869528331694
GTM_minus_GM,KGE,17,01365000,0.009117099209121848
GTM_minus_GM,KGE,17,03460000,-1.936244036571015
GTM_minus_GM,KGE,17,02046000,-0.11663260423852251
GTM_minus_GM,KGE,17,03028000,0.2836518534478545
GTM_minus_GM,KGE,17,01350080,-0.9664988857386478
GTM_minus_GM,KGE,17,01484100,-0.0052304220904663135
GTM_minus_GM,KGE,17,02015700,0.3419333534763018
GTM_minus_GM,KGE,17,04224775,0.16587272376807816
GTM_minus_GM,KGE,17,01466500,0.08132908903249247
GTM_minus_GM,KGE,17,02016000,-0.04507010395143385
GTM_minus_GM,KGE,17,01134500,0.050460836503866346
GTM_minus_GM,KGE,17,01518862,-0.4114863557744507
GTM_minus_GM,KGE,17,01545600,-0.14613833616120997
GTM_minus_GM,KGE,17,04197100,-0.46912010033645657
GTM_minus_GM,KGE,17,01549500,-0.3333182047738903
GTM_minus_GM,KGE,17,02140991,-0.11617238184260215
GTM_minus_GM,KGE,17,03049000,-0.04576331033298342
GTM_minus_GM,KGE,17,02111500,0.0625221234277028
GTM_minus_GM,KGE,17,03450000,3.866805269365649
GTM_minus_GM,KGE,17,04122200,0.08652870653841771
GTM_minus_GM,KGE,17,02053800,-0.08242310107501738
GTM_minus_GM,KGE,17,04196800,-0.23221622280564902
GTM_minus_GM,KGE,17,02017500,0.03326264521639466
GTM_minus_GM,KGE,17,03165000,0.4050082037205536
GTM_minus_GM,KGE,17,01543000,0.5382216472247506
GTM_minus_GM,KGE,17,01491000,0.008552370354815486
GTM_minus_GM,KGE,17,02051500,0.002787501960254679
GTM_minus_GM,KGE,17,02070000,0.031150650179948225
GTM_minus_GM,KGE,17,01415000,0.07975888510322826
GTM_minus_GM,KGE,17,03011800,0.17388383758527837
GTM_minus_GM,KGE,17,02014000,0.07060330248746505
GTM_minus_GM,KGE,17,02028500,0.11588003430816296
GTM_minus_GM,KGE,17,02056900,0.034907812439347374
GTM_minus_GM,KGE,17,01516500,-0.16856804652270563
GTM_minus_GM,KGE,17,03213700,0.012408190026142574
GTM_minus_GM,KGE,17,01547700,-0.06757579836103311
GTM_minus_GM,KGE,17,01485500,0.012690100764652934
GTM_minus_GM,KGE,17,01632900,-0.012940160433879577
GTM_minus_GM,KGE,17,02027000,0.11992884296354545
GTM_minus_GM,KGE,17,01078000,-0.0022126478606496747
GTM_minus_GM,KGE,17,03049800,0.19117896068636275
GTM_minus_GM,KGE,17,01606500,0.03230029560230019
GTM_minus_GM,KGE,17,02065500,0.057804088351777416
GTM_minus_GM,KGE,17,03164000,0.15015282887305026
GTM_minus_GM,KGE,17,02137727,0.44255656969310875
GTM_minus_GM,KGE,17,03498500,0.05729511009090493
GTM_minus_GM,KGE,17,02069700,-0.0035584016258289886
GTM_minus_GM,KGE,17,03463300,-0.007467276889753571
GTM_minus_GM,KGE,17,03173000,-0.0708755567527708
GTM_minus_GM,KGE,17,01532000,-0.18361425228864026
GTM_minus_GM,KGE,17,03186500,0.16148274226602544
GTM_minus_GM,KGE,17,03488000,-0.05941904887803218
GTM_minus_GM,KGE,17,01557500,0.17926021822650706
GTM_minus_GM,KGE,17,01658500,-0.00655980569903758
GTM_minus_GM,KGE,17,01596500,0.4899743900932998
GTM_minus_GM,KGE,17,01644000,0.00490896319305123
GTM_minus_GM,KGE,17,04213000,0.10752807834204481
GTM_minus_GM,KGE,17,01487000,-0.02476772244961034
GTM_minus_GM,KGE,17,01669000,0.0027116237274678046
GTM_minus_GM,KGE,17,01142500,0.10360179549724613
GTM_minus_GM,KGE,17,04105700,-0.07569218567272018
GTM_minus_GM,KGE,17,01413500,-0.10135349017728801
GTM_minus_GM,KGE,17,01613050,-0.15319808428780468
GTM_minus_GM,KGE,17,03076600,0.3229620014382073
GTM_minus_GM,KGE,17,01423000,0.0390850151994212
GTM_minus_GM,KGE,17,01411300,0.29723761022762163
GTM_minus_GM,KGE,17,01139800,0.008351116204155407
GTM_minus_GM,KGE,17,01605500,0.162354799040748
GTM_minus_GM,KGE,17,03066000,0.21395429583127612
GTM_minus_GM,KGE,17,03069500,0.08646288969562588
GTM_minus_GM,KGE,17,03473000,-2.477765192498982e-05
GTM_minus_GM,KGE,17,02081500,0.04366433050542873
GTM_minus_GM,KGE,17,01634500,-0.020189447696197793
GTM_minus_GM,KGE,17,01439500,-0.08750277540112761
GTM_minus_GM,KGE,17,03070500,-0.04173367562152286
GTM_minus_GM,KGE,17,02143040,0.0956398443243639
GTM_minus_GM,KGE,17,01055000,0.018759173753897018
GTM_minus_GM,KGE,17,02112360,0.1941801030918331
GTM_minus_GM,KGE,17,01669520,0.01987103570274551
GTM_minus_GM,KGE,17,03180500,0.30260390381653557
GTM_minus_GM,KGE,17,01638480,0.03946473146523721
GTM_minus_GM,KGE,17,02053200,0.017693538906467188
GTM_minus_GM,KGE,17,01169000,-0.07531310562864624
GTM_minus_GM,KGE,17,01350140,-0.29802211773206755
GTM_minus_GM,KGE,17,01591400,7.446908142827446e-05
GTM_minus_GM,KGE,17,01586610,0.04170572220547375
GTM_minus_GM,KGE,17,01434025,0.04070502362752715
GTM_minus_GM,KGE,17,03439000,0.026043148728371213
GTM_minus_GM,KGE,17,02178400,0.04314926293884025
GTM_minus_GM,KGE,17,01664000,-0.004202231369734966
GTM_minus_GM,KGE,17,03015500,0.02337870255229557
GTM_minus_GM,KGE,17,04296000,0.012530099355304247
GTM_minus_GM,KGE,17,02112120,0.014447116162755957
GTM_minus_GM,KGE,17,02082950,0.03770254316671129
GTM_minus_GM,KGE,17,01639500,0.017001317770205193
GTM_minus_GM,KGE,17,01047000,0.026068222598221502
GTM_minus_GM,KGE,17,02074500,0.036911549958658196
GTM_minus_GM,KGE,17,01054200,0.018558157131242314
GTM_minus_GM,KGE,17,02177000,0.19074792008921393
GTM_minus_GM,KGE,17,03500240,-0.32118783577294385
GTM_minus_GM,KGE,17,04233000,-0.00950038113299656
GTM_minus_GM,KGE,17,03237280,0.11013328588004567
GTM_minus_GM,KGE,17,01548500,-0.05000242967426205
GTM_minus_GM,KGE,17,02125000,0.05800971733304028
GTM_minus_GM,KGE,17,03479000,-0.11571969727075537
GTM_minus_GM,KGE,17,02118500,0.0501850728704073
GTM_minus_GM,KGE,17,01139000,0.13030480324608962
GTM_minus_GM,KGE,17,01187300,0.027240641566341317
GTM_minus_GM,KGE,17,03504000,-0.011057485393219046
GTM_minus_GM,KGE,17,02011400,0.09799626029759767
GTM_minus_GM,KGE,17,01568000,-0.04258772123577159
GTM_minus_GM,KGE,17,01543500,0.8476153638841595
GTM_minus_GM,KGE,17,01031500,-0.05113560696653896
GTM_minus_GM,KGE,17,01567500,-0.05779697614464474
GTM_minus_GM,KGE,17,02027500,0.4063003070449068
GTM_minus_GM,KGE,17,03010655,0.016257424657000197
GTM_minus_GM,KGE,17,04216418,9.66742331260851
GTM_minus_GM,KGE,17,02152100,0.05567846148278466
GTM_minus_GM,KGE,17,01510000,0.1385757057514888
GTM_minus_GM,KGE,17,03026500,1.0932121694965284
GTM_minus_GM,KGE,17,02128000,-0.023878518423941952
