condition,seed,basin,metric,value
G+T,17,01666500,KGE,0.573687608522407
G+T,17,01666500,logNSE,
G+T,17,01667500,NSE,0.5523453631844303
G+T,17,01667500,KGE,0.6085165309562424
G+T,17,01667500,logNSE,
G+T,17,01669000,NSE,0.5433513847024869
G+T,17,01669000,KGE,0.5379149598888116
G+T,17,01669000,logNSE,
G+T,17,01669520,NSE,0.5401175413471433
G+T,17,01669520,KGE,0.5399727509194128
G+T,17,01669520,logNSE,
G+T,17,02011400,NSE,0.7077319550552355
G+T,17,02011400,KGE,0.6991424430266192
G+T,17,02011400,logNSE,
G+T,17,02011460,NSE,0.633963309076353
G+T,17,02011460,KGE,0.5880064280362485
G+T,17,02011460,logNSE,
G+T,17,02013000,NSE,0.6429941140117424
G+T,17,02013000,KGE,0.6802837793056585
G+T,17,02013000,logNSE,
G+T,17,02014000,NSE,0.6100399018458174
G+T,17,02014000,KGE,0.554861343818636
G+T,17,02014000,logNSE,
G+T,17,02015700,NSE,0.6623541029574005
G+T,17,02015700,KGE,0.6637253152232483
G+T,17,02015700,logNSE,
G+T,17,02016000,NSE,0.748515671485516
G+T,17,02016000,KGE,0.6682981980265892
G+T,17,02016000,logNSE,
G+T,17,02017500,NSE,0.6658656162593177
G+T,17,02017500,KGE,0.6481351968589153
G+T,17,02017500,logNSE,
G+T,17,02018000,NSE,0.7097427691750029
G+T,17,02018000,KGE,0.7410023334439
G+T,17,02018000,logNSE,
G+T,17,02027000,NSE,0.4932490539081297
G+T,17,02027000,KGE,0.40263803309375423
G+T,17,02027000,logNSE,
G+T,17,02027500,NSE,0.5007028613249636
G+T,17,02027500,KGE,-0.24242399837140738
G+T,17,02027500,logNSE,
G+T,17,02028500,NSE,0.522110651585102
G+T,17,02028500,KGE,0.5395774747175024
G+T,17,02028500,logNSE,
G+T,17,02038850,NSE,0.45739821521493507
G+T,17,02038850,KGE,0.4465311127936854
G+T,17,02038850,logNSE,
G+T,17,02046000,NSE,0.6342714258680813
G+T,17,02046000,KGE,0.6730778098998998
G+T,17,02046000,logNSE,
G+T,17,02051000,NSE,0.4937715505342203
G+T,17,02051000,KGE,0.48553358895017373
G+T,17,02051000,logNSE,
G+T,17,02051500,NSE,0.5982767558398628
G+T,17,02051500,KGE,0.6558007674937449
G+T,17,02051500,logNSE,
G+T,17,02053200,NSE,0.4508436498028535
G+T,17,02053200,KGE,0.5516609069792338
G+T,17,02053200,logNSE,
G+T,17,02053800,NSE,0.5996137583845221
G+T,17,02053800,KGE,0.6449321967334181
G+T,17,02053800,logNSE,
G+T,17,02055100,NSE,0.5704789292870931
G+T,17,02055100,KGE,0.5331997516023459
G+T,17,02055100,logNSE,
G+T,17,02056900,NSE,0.5930405192342466
G+T,17,02056900,KGE,0.5395306485904894
G+T,17,02056900,logNSE,
G+T,17,02059500,NSE,0.2859412915395537
G+T,17,02059500,KGE,0.6147793677989346
G+T,17,02059500,logNSE,
G+T,17,02064000,NSE,0.6086939464158798
G+T,17,02064000,KGE,0.6142861543580267
G+T,17,02064000,logNSE,
G+T,17,02065500,NSE,0.18953719171910577
G+T,17,02065500,KGE,0.4782291430303578
G+T,17,02065500,logNSE,
G+T,17,02069700,NSE,0.26652121433621234
G+T,17,02069700,KGE,0.2903973430230087
G+T,17,02069700,logNSE,
G+T,17,02070000,NSE,0.37614874488873196
G+T,17,02070000,KGE,0.45726537102046205
G+T,17,02070000,logNSE,
G+T,17,02074500,NSE,0.3607617788188836
G+T,17,02074500,KGE,0.45849770223676767
G+T,17,02074500,logNSE,
G+T,17,02077200,NSE,0.4855251151115584
G+T,17,02077200,KGE,0.5406951975369745
G+T,17,02077200,logNSE,
G+T,17,02081500,NSE,0.5028353802393305
G+T,17,02081500,KGE,0.6492590760163158
G+T,17,02081500,logNSE,
G+T,17,02082950,NSE,0.3538880699147633
G+T,17,02082950,KGE,0.6565760190859975
G+T,17,02082950,logNSE,
G+T,17,02096846,NSE,0.3278941387177531
G+T,17,02096846,KGE,0.5009392501736007
G+T,17,02096846,logNSE,
G+T,17,02111180,NSE,0.4032198416070727
G+T,17,02111180,KGE,-0.31864490632463904
G+T,17,02111180,logNSE,
G+T,17,02111500,NSE,0.27338420006836317
G+T,17,02111500,KGE,0.1933398130621805
G+T,17,02111500,logNSE,
G+T,17,02112120,NSE,0.0027781169245356674
G+T,17,02112120,KGE,0.17126484174949796
G+T,17,02112120,logNSE,
G+T,17,02112360,NSE,0.35653702603078585
G+T,17,02112360,KGE,0.07083682065271946
G+T,17,02112360,logNSE,
G+T,17,02118500,NSE,0.37635399875003084
G+T,17,02118500,KGE,0.4247362848120245
G+T,17,02118500,logNSE,
G+T,17,02125000,NSE,0.43913243633712773
G+T,17,02125000,KGE,0.36289516271569777
G+T,17,02125000,logNSE,
G+T,17,02128000,NSE,0.33568962426554916
G+T,17,02128000,KGE,0.3949972717983149
G+T,17,02128000,logNSE,
G+T,17,02137727,NSE,0.5380983739011893
G+T,17,02137727,KGE,-0.7482399972686353
G+T,17,02137727,logNSE,
G+T,17,02140991,NSE,0.4693938765588308
G+T,17,02140991,KGE,-0.01719537925861858
G+T,17,02140991,logNSE,
G+T,17,02143000,NSE,0.536433915262835
G+T,17,02143000,KGE,0.25745040346306336
G+T,17,02143000,logNSE,
G+T,17,02143040,NSE,0.5552424231850897
G+T,17,02143040,KGE,-0.33287998052604917
G+T,17,02143040,logNSE,
G+T,17,02149000,NSE,0.34056741394013446
G+T,17,02149000,KGE,0.09624459576850863
G+T,17,02149000,logNSE,
G+T,17,02152100,NSE,0.4317752465845147
G+T,17,02152100,KGE,0.26860950905333003
G+T,17,02152100,logNSE,
G+T,17,02177000,NSE,0.4663230108571893
G+T,17,02177000,KGE,0.28895811357184775
G+T,17,02177000,logNSE,0.27934507484185767
G+T,17,02178400,NSE,0.6178028148549461
G+T,17,02178400,KGE,0.4795510760771726
G+T,17,02178400,logNSE,0.40465865841005433
G+T,17,03010655,NSE,0.7179888511150418
G+T,17,03010655,KGE,0.4447725743533584
G+T,17,03010655,logNSE,
G+T,17,03011800,NSE,0.6534973518159858
G+T,17,03011800,KGE,0.21390690534476597
G+T,17,03011800,logNSE,0.6258147021718463
G+T,17,03015500,NSE,0.7053124992409093
G+T,17,03015500,KGE,0.7617729717074881
G+T,17,03015500,logNSE,0.7129878161489953
G+T,17,03021350,NSE,0.5861164091336615
G+T,17,03021350,KGE,0.5812665532438819
G+T,17,03021350,logNSE,0.5561151768615871
G+T,17,03026500,NSE,0.6849063441730199
G+T,17,03026500,KGE,0.5362452641959125
G+T,17,03026500,logNSE,0.6298107666899128
G+T,17,03028000,NSE,0.682788956585167
G+T,17,03028000,KGE,0.7715349655177008
G+T,17,03028000,logNSE,0.6738783701732325
G+T,17,03049000,NSE,0.718091124220416
G+T,17,03049000,KGE,0.314556074377927
G+T,17,03049000,logNSE,
G+T,17,03049800,NSE,0.5501491924919472
G+T,17,03049800,KGE,0.470289545643061
G+T,17,03049800,logNSE,
G+T,17,03050000,NSE,0.7619431313398182
G+T,17,03050000,KGE,0.611033852846997
G+T,17,03050000,logNSE,0.5692812655615758
G+T,17,03066000,NSE,0.7171516478440221
G+T,17,03066000,KGE,0.7343646280377354
G+T,17,03066000,logNSE,0.6694680106158459
G+T,17,03069500,NSE,0.7840616957106832
G+T,17,03069500,KGE,0.7776978473663786
G+T,17,03069500,logNSE,0.7147161705262217
G+T,17,03070500,NSE,0.7714541634074296
G+T,17,03070500,KGE,0.33967008716196245
G+T,17,03070500,logNSE,0.6550876407944435
G+T,17,03076600,NSE,0.7180199209985365
G+T,17,03076600,KGE,0.6438253168801273
G+T,17,03076600,logNSE,0.627049399572323
G+T,17,03078000,NSE,0.7443473542769634
G+T,17,03078000,KGE,0.45710346244811284
G+T,17,03078000,logNSE,0.5981809703750098
G+T,17,03140000,NSE,0.7138566343121366
G+T,17,03140000,KGE,0.6728030866380472
G+T,17,03140000,logNSE,
G+T,17,03144000,NSE,0.6886260248563805
G+T,17,03144000,KGE,0.48973463084560453
G+T,17,03144000,logNSE,
G+T,17,03159540,NSE,0.7269179594279052
G+T,17,03159540,KGE,0.5541769379551706
G+T,17,03159540,logNSE,
G+T,17,03161000,NSE,0.5964283789442223
G+T,17,03161000,KGE,-23.09922376753025
G+T,17,03161000,logNSE,
G+T,17,03164000,NSE,0.46965847477224276
G+T,17,03164000,KGE,0.18853136193751174
G+T,17,03164000,logNSE,
G+T,17,03165000,NSE,0.6734123331517146
G+T,17,03165000,KGE,-0.6556673909234034
G+T,17,03165000,logNSE,
G+T,17,03170000,NSE,0.6915045455828457
G+T,17,03170000,KGE,0.6289590836257216
G+T,17,03170000,logNSE,
G+T,17,03173000,NSE,0.5211005904930335
G+T,17,03173000,KGE,0.6943121452072938
G+T,17,03173000,logNSE,
G+T,17,03180500,NSE,0.7704499807605751
G+T,17,03180500,KGE,0.7833806443343392
G+T,17,03180500,logNSE,0.6759312099056971
G+T,17,03182500,NSE,0.7331291577313814
G+T,17,03182500,KGE,0.1300233613429259
G+T,17,03182500,logNSE,
G+T,17,03186500,NSE,0.7147260613505149
G+T,17,03186500,KGE,0.7043048744049751
G+T,17,03186500,logNSE,0.6166572442961826
G+T,17,03187500,NSE,0.7376279480923447
G+T,17,03187500,KGE,0.6708129070739544
G+T,17,03187500,logNSE,0.6686350035810925
G+T,17,03213700,NSE,0.6086184075675045
G+T,17,03213700,KGE,0.6183811757580928
G+T,17,03213700,logNSE,
G+T,17,03237280,NSE,0.5527696337614743
G+T,17,03237280,KGE,0.4842182756047535
G+T,17,03237280,logNSE,
G+T,17,03237500,NSE,0.5750374604390909
G+T,17,03237500,KGE,0.1664602723324583
G+T,17,03237500,logNSE,
G+T,17,03238500,NSE,0.613873667913833
G+T,17,03238500,KGE,-0.1499108535401208
G+T,17,03238500,logNSE,
G+T,17,03241500,NSE,0.7862967760247448
G+T,17,03241500,KGE,0.7801035674926269
G+T,17,03241500,logNSE,
G+T,17,03439000,NSE,0.6550768814267209
G+T,17,03439000,KGE,0.3995067074542946
G+T,17,03439000,logNSE,0.2794093419611805
G+T,17,03450000,NSE,0.5436222074050774
G+T,17,03450000,KGE,-4.2460947589966915
G+T,17,03450000,logNSE,
G+T,17,03455500,NSE,0.5368128886630054
G+T,17,03455500,KGE,0.4595736482266368
G+T,17,03455500,logNSE,0.5401200376667263
G+T,17,03456500,NSE,0.5516898116199611
G+T,17,03456500,KGE,0.02586793737737547
G+T,17,03456500,logNSE,0.3801503197796813
G+T,17,03460000,NSE,0.6600936969166176
G+T,17,03460000,KGE,-4.809403652356599
G+T,17,03460000,logNSE,0.4871103747987149
G+T,17,03463300,NSE,0.6599311259212968
G+T,17,03463300,KGE,0.5906172376388283
G+T,17,03463300,logNSE,0.6423749142410431
G+T,17,03471500,NSE,0.5186781415760267
G+T,17,03471500,KGE,0.615249374799475
G+T,17,03471500,logNSE,
G+T,17,03473000,NSE,0.5934788862627121
G+T,17,03473000,KGE,0.595936314619943
G+T,17,03473000,logNSE,
G+T,17,03479000,NSE,0.5452457343702517
G+T,17,03479000,KGE,-0.4107643123662521
G+T,17,03479000,logNSE,
G+T,17,03488000,NSE,0.5333631657662702
G+T,17,03488000,KGE,0.611368975782453
G+T,17,03488000,logNSE,
G+T,17,03498500,NSE,0.6800637797310896
G+T,17,03498500,KGE,0.5542415711254125
G+T,17,03498500,logNSE,
G+T,17,03500000,NSE,0.5825388523689423
G+T,17,03500000,KGE,0.18834996097174272
G+T,17,03500000,logNSE,0.39537828406443054
G+T,17,03500240,NSE,0.5100848716678534
G+T,17,03500240,KGE,-1.1616149094796646
G+T,17,03500240,logNSE,0.30114613176048566
G+T,17,03504000,NSE,0.6708326830671392
G+T,17,03504000,KGE,0.6900143441356263
G+T,17,03504000,logNSE,0.4572526632618723
G+T,17,04105700,NSE,-0.4242711720169092
G+T,17,04105700,KGE,0.25390955905059076
G+T,17,04105700,logNSE,
G+T,17,04115265,NSE,0.5166365319864976
G+T,17,04115265,KGE,0.7292701755969468
G+T,17,04115265,logNSE,
G+T,17,04122200,NSE,0.5967034070025165
G+T,17,04122200,KGE,0.6913424548688194
G+T,17,04122200,logNSE,
G+T,17,04185000,NSE,0.6242862780497243
G+T,17,04185000,KGE,0.6510654594991555
G+T,17,04185000,logNSE,
G+T,17,04196800,NSE,0.6600428071578167
G+T,17,04196800,KGE,0.7130660346437039
G+T,17,04196800,logNSE,
G+T,17,04197100,NSE,0.7224670850449515
G+T,17,04197100,KGE,0.6951267766299756
G+T,17,04197100,logNSE,
G+T,17,04197170,NSE,0.6498834971959618
G+T,17,04197170,KGE,0.3977072668040177
G+T,17,04197170,logNSE,
G+T,17,04213000,NSE,0.6336328282564585
G+T,17,04213000,KGE,0.519521857366998
G+T,17,04213000,logNSE,0.4495822829968611
G+T,17,04213075,NSE,0.1595814830792497
G+T,17,04213075,KGE,-2.4195892397477343
G+T,17,04213075,logNSE,0.12811927052596617
G+T,17,04216418,NSE,0.5766138986300438
G+T,17,04216418,KGE,-6.1153737527847944
G+T,17,04216418,logNSE,
G+T,17,04221000,NSE,0.7199655173882066
G+T,17,04221000,KGE,0.654333427787271
G+T,17,04221000,logNSE,
G+T,17,04224775,NSE,0.6032093813277466
G+T,17,04224775,KGE,0.6252174534211115
G+T,17,04224775,logNSE,
G+T,17,04233000,NSE,0.6509418200868999
G+T,17,04233000,KGE,0.6647124757243744
G+T,17,04233000,logNSE,
G+T,17,04256000,NSE,0.7741306597236095
G+T,17,04256000,KGE,0.7872393279266481
G+T,17,04256000,logNSE,0.6458696158903653
G+T,17,04296000,NSE,0.6973726590669027
G+T,17,04296000,KGE,0.6194810787237444
G+T,17,04296000,logNSE,0.6406030789541279
G+M,11,01030500,NSE,0.7284844410550806
G+M,11,01030500,KGE,0.713624488551974
G+M,11,01030500,logNSE,0.6996767138524804
G+M,11,01031500,NSE,0.7155289096880935
G+M,11,01031500,KGE,0.4950667124185103
G+M,11,01031500,logNSE,0.7126938403867253
G+M,11,01047000,NSE,0.7462654714492764
G+M,11,01047000,KGE,0.575295790465559
G+M,11,01047000,logNSE,0.7256405012287737
G+M,11,01052500,NSE,0.7058761898401502
G+M,11,01052500,KGE,0.6157748179705363
G+M,11,01052500,logNSE,0.674229546335976
G+M,11,01054200,NSE,0.5547646741065024
G+M,11,01054200,KGE,0.511068136785062
G+M,11,01054200,logNSE,0.5907884575201496
G+M,11,01055000,NSE,0.6039281674821908
G+M,11,01055000,KGE,0.42869305154260584
G+M,11,01055000,logNSE,0.6742334331858111
G+M,11,01057000,NSE,0.7608214904976871
G+M,11,01057000,KGE,0.6275222729545498
G+M,11,01057000,logNSE,0.5601640234897293
G+M,11,01078000,NSE,0.7262803647134878
G+M,11,01078000,KGE,0.3768238216885753
G+M,11,01078000,logNSE,0.5830112048078473
G+M,11,01134500,NSE,0.6500841483181683
G+M,11,01134500,KGE,0.5284710597270437
G+M,11,01134500,logNSE,0.6446632247671509
G+M,11,01137500,NSE,0.6489715913340517
G+M,11,01137500,KGE,0.4964117527605215
G+M,11,01137500,logNSE,0.5828591369181648
G+M,11,01139000,NSE,0.7219874982365375
G+M,11,01139000,KGE,0.7293985209214542
G+M,11,01139000,logNSE,0.6038758638108741
G+M,11,01139800,NSE,0.45796201061267794
G+M,11,01139800,KGE,0.16686958402928553
G+M,11,01139800,logNSE,0.25046444353196107
G+M,11,01142500,NSE,0.6102626782474054
G+M,11,01142500,KGE,0.24415025567080295
G+M,11,01142500,logNSE,0.5161249504177297
G+M,11,01144000,NSE,0.6544054893499556
G+M,11,01144000,KGE,0.28496706169982045
G+M,11,01144000,logNSE,0.568638269514989
G+M,11,01169000,NSE,0.6003695909236548
G+M,11,01169000,KGE,0.2535842248982153
G+M,11,01169000,logNSE,0.5958984088152872
G+M,11,01181000,NSE,0.5832314074054508
G+M,11,01181000,KGE,0.33787497499870955
G+M,11,01181000,logNSE,0.68574335153548
G+M,11,01187300,NSE,0.6427350851696303
G+M,11,01187300,KGE,0.6372811400335128
G+M,11,01187300,logNSE,0.5721908767899153
G+M,11,01333000,NSE,0.5921607005310914
G+M,11,01333000,KGE,0.2944531033930946
G+M,11,01333000,logNSE,0.6438217674166793
G+M,11,01350000,NSE,0.6976790484109365
G+M,11,01350000,KGE,0.7327386144948571
G+M,11,01350000,logNSE,0.7013062452064442
G+M,11,01350080,NSE,0.47125542977555424
G+M,11,01350080,KGE,-2.0222188053412693
G+M,11,01350080,logNSE,0.5306558681684673
G+M,11,01350140,NSE,0.3438879879882233
G+M,11,01350140,KGE,0.5286481036219159
G+M,11,01350140,logNSE,0.49309084532912373
G+M,11,01365000,NSE,0.7236576277997673
G+M,11,01365000,KGE,0.6058072824162624
G+M,11,01365000,logNSE,0.6033000880343093
G+M,11,01411300,NSE,-0.05957424107122855
G+M,11,01411300,KGE,0.4047609913263158
G+M,11,01411300,logNSE,
G+M,11,01413500,NSE,0.5923819699492232
G+M,11,01413500,KGE,0.6349301618281211
G+M,11,01413500,logNSE,0.6729686781636324
G+M,11,01414500,NSE,0.5829054126727141
G+M,11,01414500,KGE,0.7081165644443399
G+M,11,01414500,logNSE,0.5334205863964433
G+M,11,01415000,NSE,0.701861720081727
G+M,11,01415000,KGE,0.7549189930096879
G+M,11,01415000,logNSE,0.5770448444031931
G+M,11,01423000,NSE,0.6971673471089387
G+M,11,01423000,KGE,0.7479927313733971
G+M,11,01423000,logNSE,0.6575675992729826
G+M,11,01434025,NSE,0.4190253691949489
G+M,11,01434025,KGE,0.4214379560278916
G+M,11,01434025,logNSE,0.5797549342553259
G+M,11,01435000,NSE,0.644328313778491
G+M,11,01435000,KGE,0.5884788920714579
G+M,11,01435000,logNSE,0.6698581749239436
G+M,11,01439500,NSE,0.7840020622890554
G+M,11,01439500,KGE,0.7134551179838475
G+M,11,01439500,logNSE,0.6684154489697022
G+M,11,01440000,NSE,0.7715264737319556
G+M,11,01440000,KGE,0.7695500413010175
G+M,11,01440000,logNSE,0.6956848219431596
G+M,11,01440400,NSE,0.6553611723744044
G+M,11,01440400,KGE,0.4790898332534944
G+M,11,01440400,logNSE,0.6918632740401658
G+M,11,01451800,NSE,0.7662670995794177
G+M,11,01451800,KGE,0.3094955841153084
G+M,11,01451800,logNSE,0.6092281144338727
G+M,11,01466500,NSE,-0.33015396616368187
G+M,11,01466500,KGE,0.4343305586229519
G+M,11,01466500,logNSE,
G+M,11,01484100,NSE,0.3545616039592837
G+M,11,01484100,KGE,0.6591042253744774
G+M,11,01484100,logNSE,
G+M,11,01485500,NSE,0.65928295975952
G+M,11,01485500,KGE,0.5735771553676638
G+M,11,01485500,logNSE,
G+M,11,01487000,NSE,0.5004086977903743
G+M,11,01487000,KGE,0.615706711068502
G+M,11,01487000,logNSE,
G+M,11,01491000,NSE,0.7355461684156721
G+M,11,01491000,KGE,0.6860272906637437
G+M,11,01491000,logNSE,
G+M,11,01510000,NSE,0.6837989572067158
G+M,11,01510000,KGE,0.686591726450213
G+M,11,01510000,logNSE,0.6735612952937675
G+M,11,01516500,NSE,0.5838826490419439
G+M,11,01516500,KGE,0.6084148258864477
G+M,11,01516500,logNSE,
G+M,11,01518862,NSE,0.5716127202162311
G+M,11,01518862,KGE,0.6638087715073188
G+M,11,01518862,logNSE,
G+M,11,01532000,NSE,0.7402238115429753
G+M,11,01532000,KGE,0.7240257119949229
G+M,11,01532000,logNSE,
G+M,11,01539000,NSE,0.5739121545074501
G+M,11,01539000,KGE,0.28078991577875134
G+M,11,01539000,logNSE,0.6626646832666097
G+M,11,01542810,NSE,0.576110710142797
G+M,11,01542810,KGE,-7.413576240920669
G+M,11,01542810,logNSE,
G+M,11,01543000,NSE,0.7366912523394099
G+M,11,01543000,KGE,-1.0576372835479049
G+M,11,01543000,logNSE,0.6689628946017222
G+M,11,01543500,NSE,0.7528657764149473
G+M,11,01543500,KGE,-2.2150794212577773
G+M,11,01543500,logNSE,0.619287024924747
G+M,11,01544500,NSE,0.6512895641604138
G+M,11,01544500,KGE,0.6567647716730016
G+M,11,01544500,logNSE,
G+M,11,01545600,NSE,0.5566475873099428
G+M,11,01545600,KGE,0.7327418859878806
G+M,11,01545600,logNSE,
G+M,11,01547700,NSE,0.6396474076092757
G+M,11,01547700,KGE,0.5852793245038881
G+M,11,01547700,logNSE,
G+M,11,01548500,NSE,0.7029441375129747
G+M,11,01548500,KGE,0.8294663271496426
G+M,11,01548500,logNSE,
G+M,11,01549500,NSE,0.6527728159303658
G+M,11,01549500,KGE,0.19636153802613376
G+M,11,01549500,logNSE,
G+M,11,01550000,NSE,0.7109294197750863
G+M,11,01550000,KGE,-1.3446727343200107
G+M,11,01550000,logNSE,
G+M,11,01552000,NSE,0.7262431339114717
G+M,11,01552000,KGE,0.6899799648404501
G+M,11,01552000,logNSE,0.6138746006187531
G+M,11,01552500,NSE,0.6474924831294113
G+M,11,01552500,KGE,0.4214710112457646
G+M,11,01552500,logNSE,0.6073313154540305
G+M,11,01557500,NSE,0.6757320024441393
G+M,11,01557500,KGE,-0.5866565935610843
G+M,11,01557500,logNSE,
G+M,11,01567500,NSE,0.715815603245501
G+M,11,01567500,KGE,0.7944875287610103
G+M,11,01567500,logNSE,
G+M,11,01568000,NSE,0.785186941966771
G+M,11,01568000,KGE,0.6854792154257986
G+M,11,01568000,logNSE,
G+M,11,01580000,NSE,0.5645542378770023
G+M,11,01580000,KGE,0.6246035812956211
G+M,11,01580000,logNSE,
G+M,11,01583500,NSE,0.3950683337683544
G+M,11,01583500,KGE,0.5621102073573949
G+M,11,01583500,logNSE,
G+M,11,01586610,NSE,0.4513995013806994
G+M,11,01586610,KGE,0.6362704178247265
G+M,11,01586610,logNSE,
G+M,11,01591400,NSE,0.5146199160781033
G+M,11,01591400,KGE,0.6504858918952172
G+M,11,01591400,logNSE,
G+M,11,01594950,NSE,0.6949446608330925
G+M,11,01594950,KGE,0.6461015053438777
G+M,11,01594950,logNSE,0.5127576339108446
G+M,11,01596500,NSE,0.6560793691353968
G+M,11,01596500,KGE,-0.24952353957192464
G+M,11,01596500,logNSE,
G+M,11,01605500,NSE,0.48772622588676207
G+M,11,01605500,KGE,0.5221309572632649
G+M,11,01605500,logNSE,
G+M,11,01606500,NSE,0.5819379482614173
G+M,11,01606500,KGE,0.6478005824884493
G+M,11,01606500,logNSE,
G+M,11,01613050,NSE,0.5753180702938392
G+M,11,01613050,KGE,0.7090974985683718
G+M,11,01613050,logNSE,
G+M,11,01620500,NSE,0.5126692359856424
G+M,11,01620500,KGE,0.625077228252378
G+M,11,01620500,logNSE,
G+M,11,01632000,NSE,0.3896186020201816
G+M,11,01632000,KGE,0.4216477979418618
G+M,11,01632000,logNSE,
G+M,11,01632900,NSE,0.2957053845882349
G+M,11,01632900,KGE,0.5735653822662907
G+M,11,01632900,logNSE,
G+M,11,01634500,NSE,0.4748390931762737
G+M,11,01634500,KGE,0.6269174028106577
G+M,11,01634500,logNSE,
G+M,11,01638480,NSE,0.3809348186431314
G+M,11,01638480,KGE,0.47341848959323696
G+M,11,01638480,logNSE,
G+M,11,01639500,NSE,0.5465849040770359
G+M,11,01639500,KGE,0.6358686530573747
G+M,11,01639500,logNSE,
G+M,11,01644000,NSE,0.6206362827170389
G+M,11,01644000,KGE,0.642215007650821
G+M,11,01644000,logNSE,
G+M,11,01658500,NSE,0.34793815641585624
G+M,11,01658500,KGE,0.3496285893762068
G+M,11,01658500,logNSE,
G+M,11,01664000,NSE,0.6430754771841531
G+M,11,01664000,KGE,0.6258669020781603
G+M,11,01664000,logNSE,
G+M,11,01666500,NSE,0.5689938934191885
G+M,11,01666500,KGE,0.6642162884000153
G+M,11,01666500,logNSE,
G+M,11,01667500,NSE,0.5983621202939116
G+M,11,01667500,KGE,0.5953126004824446
G+M,11,01667500,logNSE,
G+M,11,01669000,NSE,0.47375899212242834
G+M,11,01669000,KGE,0.6511955384570736
G+M,11,01669000,logNSE,
G+M,11,01669520,NSE,0.6107082541870437
G+M,11,01669520,KGE,0.7477581185210755
G+M,11,01669520,logNSE,
G+M,11,02011400,NSE,0.6170819228142177
G+M,11,02011400,KGE,0.7117985518326588
G+M,11,02011400,logNSE,
G+M,11,02011460,NSE,0.5059952223036237
G+M,11,02011460,KGE,0.5489945908122612
G+M,11,02011460,logNSE,
G+M,11,02013000,NSE,0.6436583983731088
G+M,11,02013000,KGE,0.7013715558148053
G+M,11,02013000,logNSE,
G+M,11,02014000,NSE,0.5759018650599538
G+M,11,02014000,KGE,0.5727650619314786
G+M,11,02014000,logNSE,
G+M,11,02015700,NSE,0.6129579338559962
G+M,11,02015700,KGE,0.531608024901426
G+M,11,02015700,logNSE,
G+M,11,02016000,NSE,0.7057369596075183
G+M,11,02016000,KGE,0.6170916600375146
G+M,11,02016000,logNSE,
G+M,11,02017500,NSE,0.6854456175677002
G+M,11,02017500,KGE,0.6838697454407852
G+M,11,02017500,logNSE,
G+M,11,02018000,NSE,0.6348278343481621
G+M,11,02018000,KGE,0.7339561079597384
G+M,11,02018000,logNSE,
G+M,11,02027000,NSE,0.4539080825755698
G+M,11,02027000,KGE,0.35726048880950734
G+M,11,02027000,logNSE,
G+M,11,02027500,NSE,0.4766825001123802
G+M,11,02027500,KGE,0.4734953794850192
G+M,11,02027500,logNSE,
G+M,11,02028500,NSE,0.5197829587348166
G+M,11,02028500,KGE,0.4970897660820256
G+M,11,02028500,logNSE,
G+M,11,02038850,NSE,0.45286285318353914
G+M,11,02038850,KGE,0.5261595202421516
G+M,11,02038850,logNSE,
G+M,11,02046000,NSE,0.6633030763157414
G+M,11,02046000,KGE,0.5798872704102516
G+M,11,02046000,logNSE,
G+M,11,02051000,NSE,0.40721997740778804
G+M,11,02051000,KGE,0.36469723753318906
G+M,11,02051000,logNSE,
G+M,11,02051500,NSE,0.5384170327895631
G+M,11,02051500,KGE,0.7115696895909225
G+M,11,02051500,logNSE,
G+M,11,02053200,NSE,0.42555575206557406
G+M,11,02053200,KGE,0.6582286788296945
G+M,11,02053200,logNSE,
G+M,11,02053800,NSE,0.4991352400252359
G+M,11,02053800,KGE,0.6877866674768712
G+M,11,02053800,logNSE,
G+M,11,02055100,NSE,0.5489046852406069
G+M,11,02055100,KGE,0.6504734862722622
G+M,11,02055100,logNSE,
G+M,11,02056900,NSE,0.6098002633215946
G+M,11,02056900,KGE,0.683385616149291
G+M,11,02056900,logNSE,
G+M,11,02059500,NSE,0.3464668532503715
G+M,11,02059500,KGE,0.6748734822780544
G+M,11,02059500,logNSE,
G+M,11,02064000,NSE,0.5322228867320971
G+M,11,02064000,KGE,0.6470773876916142
G+M,11,02064000,logNSE,
G+M,11,02065500,NSE,0.2401399620107154
G+M,11,02065500,KGE,0.5359364676685836
G+M,11,02065500,logNSE,
G+M,11,02069700,NSE,0.36276095508445916
G+M,11,02069700,KGE,0.47685057530403474
G+M,11,02069700,logNSE,
G+M,11,02070000,NSE,0.38853376605106027
G+M,11,02070000,KGE,0.5751904898166091
G+M,11,02070000,logNSE,
G+M,11,02074500,NSE,0.29782828240705617
G+M,11,02074500,KGE,0.4136628526239403
G+M,11,02074500,logNSE,
G+M,11,02077200,NSE,0.46753908848115955
G+M,11,02077200,KGE,0.4589668113663776
G+M,11,02077200,logNSE,
G+M,11,02081500,NSE,0.6342309794759674
G+M,11,02081500,KGE,0.7718001172450999
G+M,11,02081500,logNSE,
G+M,11,02082950,NSE,0.4377649331245934
G+M,11,02082950,KGE,0.7293771863794332
G+M,11,02082950,logNSE,
G+M,11,02096846,NSE,0.3405279498996404
G+M,11,02096846,KGE,0.5662207555648173
G+M,11,02096846,logNSE,
G+M,11,02111180,NSE,0.3492366066827899
G+M,11,02111180,KGE,-0.22650031502886803
G+M,11,02111180,logNSE,
G+M,11,02111500,NSE,0.3319798467898627
